player_id,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_epa,special_teams_tds,def_tackles_solo,def_tackles_for_loss,def_fumbles_forced,def_sacks,def_interceptions,def_tds,def_fumbles,def_safeties,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_blocked,player_display_name,position_x,position_group,headshot_url,team,height,weight,birth_date,fg_pct
00-0039458,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3,4,42,0,0,2.8747437677229755,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Brenden Bates,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/th1klervgxrienmlierf",HOU,77.0,255.0,1999-10-16,
00-0039459,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Theo Benedet,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b1obftpy4k1rwqtp9gec",CHI,79.0,305.0,2001-12-10,
00-0039460,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Carl Jones,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a4lmh1641vpgogdu5hfy",CHI,72.0,223.0,2001-08-08,
00-0039465,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,35,5,1,1.5,0,0,0,0,0,0,0,0,0,0,0,Reddy Steward,DB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/augbl90tb3qkkev6e0kq",DAL,71.0,178.0,2001-05-04,
00-0039480,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Jordan Colbert,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzwrdqknqaz09r8s2wcu",MIA,74.0,218.0,2000-03-18,
00-0039481,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Storm Duck,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pas8heqf372ppqigvcoi",MIA,72.0,195.0,2000-12-15,
00-0039483,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Isaiah Johnson,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z8wqepet6gpcqnhehgyj",MIA,75.0,205.0,2000-03-29,
00-0039485,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Andrew Meyer,C,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vhq8muro7sjixsgpmlux",MIA,75.0,295.0,2000-01-14,
00-0039489,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Hayden Rucci,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ditkdfxzbjpe6cqcv2ou",MIA,77.0,247.0,2001-01-27,
00-0039491,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,27,36,347,2,1,21.86081476157438,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Jalen Coker,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tbo339znpzrfki8hri95",CAR,75.0,213.0,2001-10-30,
00-0039498,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,9,10,0,Harrison Mevis,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/llxz144jnuzivgcvbxrl",LA,72.0,245.0,2002-03-27,1.0
00-0039513,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Chris Edmonds,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fvujgol1xqagsysqgveu",CLE,74.0,210.0,2001-07-16,
00-0039521,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,7,13,67,0,0,1.14794683235327,0,0,0,0,0.0,0,0,0,0,0,0,2,51,0,0,0,Xavier Weaver,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bevrgazhjzigxagrb0qo",ARI,73.0,185.0,2000-10-12,
00-0039530,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,7,10,60,1,0,1.9539701825124212,0,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Brevyn Spann-Ford,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tsblwzvfsxuvohhfagls",DAL,79.0,270.0,1999-12-27,
00-0039544,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Will Putnam,C,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/clwvsywtoyawl9dhn7gv",LV,76.0,301.0,2000-08-13,
00-0039568,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Frank Crum,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqmf9kmlsjtxbahxjzd7",DEN,79.0,315.0,2000-05-14,
00-0039576,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,13,14,0,Spencer Shrader,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i63zrj1idnss37cpe1yo",IND,74.0,201.0,1999-05-19,1.0
00-0039577,1,2,-2,0,0,0,0,0,0,-2.1466314259450883,-63.62362504005432,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Kedon Slovis,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nyfoex8q88tq9fatpleo",ARI,74.0,223.0,2001-04-11,
00-0039578,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Dalton Tucker,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ikcln549vz9d3uekqa1k",IND,78.0,307.0,2000-03-18,
00-0039589,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,13,0,0,0.060002280923072304,4,7,64,1,0,0.5218187012884643,0,3,0,0,0.0,0,0,2,0,26,291,27,685,0,0,0,Kameron Johnson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ms7auybbkq1nwbd2ev0d",TB,70.0,170.0,2002-03-17,
00-0039596,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Rashad Wisdom,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b1tsjkgvh7sb3yaxpexg",TB,69.0,210.0,2001-06-06,
00-0039601,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Demani Richardson,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tpjhwnupzg65sx5zyzbx",CAR,73.0,215.0,2000-10-07,
00-0039603,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,15,0,0,2.235912221018225,0,0,0,0,0,0.0,0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,British Brooks,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wpjous6xnyvfbuoupdqd",HOU,71.0,225.0,1999-11-18,
00-0039620,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Rico Payton,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/heykcojxfu8pgciqrlqp",NYG,72.0,182.0,1999-11-28,
00-0039622,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12,2,0,2.0,0,0,0,0,0,0,0,0,0,0,0,Isaiah Stalbird,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/seronol9msa4ijg9saj8",NO,73.0,215.0,2000-07-18,
00-0039623,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,18,0,1,-1.3791871984722093,11,17,76,0,0,-7.460746831760796,0,0,0,0,0.0,0,0,0,0,0,0,12,378,0,0,0,Mason Tipton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ec09iyl2olrttgosoo8i",NO,71.0,187.0,2000-09-27,
00-0039631,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2,2,7,0,1,-0.35162100242450833,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Cam Grandy,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uay5dmniqx1baal3q3uu",CIN,77.0,253.0,1999-11-19,
00-0039632,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,PJ Jules,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mdsohdnjax1gfb2nq0sv",CIN,72.0,203.0,2001-05-14,
00-0039634,1,1,3,0,0,0,0,0,0,2.856503788847476,25.87047815322876,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Austin McNamara,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d1jzdrpscex7eoxlha6o",NYJ,76.0,204.0,2001-02-24,
00-0039637,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Maema Njongmeta,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aik3wm5jyjce87g81saz",CAR,72.0,232.0,2001-03-09,
00-0039648,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3,3,16,1,0,1.6591232922510244,0,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,David Martin-Robinson,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yaqmqzscsglgylchv7ez",TEN,75.0,247.0,1999-12-26,
00-0039650,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,1,8,0,0,0.5178800749126822,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Bryce Oliver,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w8z5zvas0nli3yekxw7w",TEN,73.0,214.0,2000-05-19,
00-0039660,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,26,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,Thomas Harper,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bdyujpkrppbqewigjqz5",DET,70.0,195.0,2000-11-05,
00-0039676,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Chigozie Anusiem,DB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pp6vsmzyplbm98g2srpp",LV,73.0,200.0,2000-11-05,
00-0039681,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Tyler Owens,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gu2idezjli59r53v2wcf",WAS,74.0,213.0,2001-05-12,
00-0039686,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2,3,18,0,0,2.841570207849145,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Colson Yankoff,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h26w7a1eousqky5ncxlc",WAS,76.0,225.0,2000-03-01,
00-0039692,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,Dell Pettus,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omllcau4s0bifkgcxom1",NE,71.0,200.0,2001-06-02,
00-0039714,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Dwight McGlothern,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x8pdiatwc5de3xsv2sis",MIN,74.0,185.0,2002-02-06,
00-0039715,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Gabriel Murphy,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ns5f5xol9gjdj22uz3dl",MIN,74.0,247.0,2000-10-13,
00-0039718,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Bo Richter,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ojvyvjqz4svgyxo8oxbm",MIN,73.0,248.0,2000-08-13,
00-0039731,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,JC Latham,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w7zgtcktgcxgkbc7zdti",TEN,78.0,342.0,2003-02-08,
00-0039732,374,589,3790,25,11,18,-102,2,1,69.07366329499801,-6.19862303398759,4,75,307,5,2,4.9524551633200335,0,1,0,0,0,-0.4586076693958603,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Bo Nix,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/igirshmrr6lqtxcpxsea",DEN,74.0,217.0,2000-02-25,
00-0039733,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11,4,0,3.5,0,0,0,0,0,0,0,0,0,0,0,Ruke Orhorhoro,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/erx6ismqu4gmu2dy6hq2",ATL,76.0,294.0,2001-10-13,
00-0039734,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9,3,0,2.0,0,0,0,0,0,0,0,0,0,0,0,Braden Fiske,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eviqsptyuqhpsxjcann2",LA,77.0,291.0,2000-01-18,
00-0039735,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Jackson Powers-Johnson,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o2lpxcphdigzwbjr12jh",LV,75.0,325.0,2003-01-23,
00-0039736,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Matt Goncalves,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n432zjyizpchrcgyg0if",IND,78.0,317.0,2001-01-26,
00-0039737,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,3,5,18,0,0,0.006676648568827659,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Tip Reiman,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ep1rsbi0visivscxnezd",ARI,77.0,271.0,2001-09-17,
00-0039738,0,0,0,0,0,0,0,0,0,0.0,0.0,0,132,687,6,0,15.229910562833538,7,13,26,0,0,-6.296763779886533,0,2,0,0,0.0,0,0,0,0,0,0,13,326,0,0,0,Blake Corum,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gytdgnrjj3jk8rlfxz85",LA,68.0,210.0,2000-11-25,
00-0039739,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,12,21,166,2,1,4.069125154677603,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Roman Wilson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kcwymznjg9q8n8i7f4rc",PIT,70.0,186.0,2001-06-19,
00-0039740,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,25,9,2,6.5,2,1,0,0,0,0,0,0,0,0,0,Jalyx Hunt,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cg8yroxxd3znnkt894rm",PHI,75.0,252.0,2001-03-13,
00-0039741,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,73,6,0,2.0,1,0,0,0,0,0,0,0,0,0,0,Payton Wilson,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n9it3axjeciqsxirtize",PIT,76.0,242.0,2000-04-21,
00-0039743,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Jordan Jefferson,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lky3oayjpet8c7dpniwb",CIN,74.0,316.0,2001-09-24,
00-0039744,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Tanor Bortolini,C,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l2a99kq58evu0ykaabaj",IND,76.0,303.0,2002-06-17,
00-0039745,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Tory Taylor,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hzzvpzjiab6znxvkp6la",CHI,76.0,223.0,1997-07-10,
00-0039746,0,0,0,0,0,0,0,0,0,0.0,0.0,0,13,47,0,0,-2.911168223216122,7,9,45,0,0,-4.07637746387627,0,7,0,1,0.0,0,0,0,0,0,0,27,722,0,0,0,Will Shipley,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rdps3spkhbztc2mbd6ty",PHI,71.0,210.0,2002-08-29,
00-0039749,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,14,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,Tyler Davis,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jbwaqwv5imuhydw4vkzc",LA,74.0,300.0,2000-11-01,
00-0039750,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,10,15,2,Joshua Karty,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j51z79en8vs3qdgkvnn5",LA,74.0,208.0,2002-03-07,1.0
00-0039751,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,12,0,0,0.2360134066548198,18,25,171,0,0,2.5636294847566576,0,1,0,0,0.0,0,0,0,0,0,0,17,434,0,0,0,Jordan Whittington,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w5h5q9jwyaimdjlnracx",LA,73.0,202.0,2000-10-01,
00-0039752,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,Cedric Johnson,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y8vnhfnnacug6nhwgg91",CIN,75.0,264.0,2002-09-06,
00-0039753,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Beaux Limmer,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bopewz77rbml5wtk6k9g",LA,77.0,312.0,2001-06-10,
00-0039754,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,1,6,1,0,1.7139679592801258,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Devin Culp,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p5mk3qxwrbwdr3y3kt6u",TB,76.0,237.0,2000-02-02,
00-0039755,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,KT Leveston,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rxb4bdtphlyualqund7c",CLE,76.0,335.0,1999-10-28,
00-0039757,0,0,0,0,0,0,0,0,0,0.0,0.0,0,23,73,1,0,2.392007042071782,1,1,9,0,0,0.6562925265170634,0,1,0,0,0.0,0,0,0,0,0,0,2,59,0,0,0,Terrell Jennings,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iddgabjbju6ye5s9mmjg",NE,72.0,217.0,2001-01-03,
00-0039763,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Joe Andreessen,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dxjiepgx7txqoyftigxy",BUF,72.0,232.0,2000-02-07,
00-0039764,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Elijah Chatman,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cal1mv8sgmirpeamwt40",NYG,72.0,278.0,2000-12-05,
00-0039770,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Charles Woods,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ykruciq8bomy0ez2t7gc",NE,71.0,185.0,2000-06-17,
00-0039772,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,18,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,Josh Wallace,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/budszyjdjn52puloxjc7",LA,72.0,190.0,2000-07-05,
00-0039774,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Omar Speights,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/amlicxegqeiqvmg9gko0",LA,73.0,228.0,2001-03-02,
00-0039776,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,30,2,0,2.0,0,0,0,0,0,0,0,0,0,0,0,Jaylen McCollough,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ofhqho42cem1dxzez96u",LA,72.0,202.0,2000-10-12,
00-0039783,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Anthony Goodlow,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t0hwhg8j0fqbmwi2i5sd",ARI,77.0,283.0,2000-07-25,
00-0039784,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Justin Dedich,OL,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sr4uaptfcy3lcmzawhck",LA,74.0,300.0,2000-04-21,
00-0039789,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,17,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Qwan'tez Stiggers,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yiiqa5sbaclz4bvnpvul",NYJ,72.0,197.0,2002-01-08,
00-0039790,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Olumuyiwa Fashanu,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/clf1wkkpzzsrnffv8wew",NYJ,78.0,312.0,2002-12-09,
00-0039792,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,4,6,90,2,0,10.9174667611951,0,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,Devontez Walker,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8qrpenynncwink7dqs2",BAL,73.0,198.0,2001-06-19,
00-0039793,0,0,0,0,0,0,0,0,0,0.0,0.0,0,10,14,1,0,7.232803527265787,50,65,505,6,2,28.662402966824427,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,AJ Barner,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ul77k5rqbqzd5zzqsaea",SEA,78.0,251.0,2002-05-03,
00-0039794,0,0,0,0,0,0,0,0,0,0.0,0.0,0,18,76,1,1,-8.699593214565422,2,3,17,0,0,-0.21452642627991736,0,0,0,0,0.0,0,0,0,0,0,0,4,100,0,0,0,Braelon Allen,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pdaa8u0x2qepyklabdr3",NYJ,73.0,235.0,2004-01-20,
